BehaviorSpace results (NetLogo 6.1.1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evacuation_scenario.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"app-T-F,attacker-speed-0.6-1.5,shooting-T,peace-350,mods-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2020 06:59:54:763 +0100,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],app-info?,shooting?,num-peacefuls,visibility-mod,sound-mod,num-violents,shoot-noise,attack-prob,attackers-efectivity,attackers-speed,initial-positions,leaders-percentage,app-percentage,defense-prob,not-alerted-speed,mean-speed,max-speed-deviation,max-iter,app-mode,first-blood,crowd-running,what-is-a-crowd?,[step],not-app-killed,app-killed,app-killed + not-app-killed,not-app-accident,app-accident,not-app-accident + app-accident,not-app-in-secure-room,app-in-secure-room,not-app-in-secure-room + app-in-secure-room,not-app-rescued,app-rescued,not-app-rescued + app-rescued,rooms
9332,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,185,13,5,18,3,2,5,73,47,120,84,123,207,true
9329,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,14,4,18,0,2,2,67,49,116,106,107,213,true
9335,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,275,14,13,27,2,0,2,56,71,127,103,91,194,true
9337,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,155,2,3,5,3,2,5,56,35,91,118,131,249,true
9328,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,18,11,29,3,1,4,73,49,122,85,109,194,true
9336,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,243,7,7,14,2,1,3,64,59,123,90,120,210,true
9333,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,387,9,5,14,2,1,3,65,54,119,92,122,214,true
9334,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,348,7,7,14,3,1,4,67,49,116,89,127,216,true
9339,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,403,15,5,20,0,6,6,62,52,114,98,112,210,true
9343,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,301,15,7,22,3,3,6,71,41,112,79,131,210,true
9344,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,145,6,6,12,1,1,2,71,36,107,97,132,229,true
9340,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,16,4,20,1,3,4,62,70,132,91,102,193,true
9342,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,262,14,4,18,2,5,7,70,47,117,99,109,208,true
9345,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,239,13,12,25,3,1,4,70,58,128,92,101,193,true
9349,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,295,13,6,19,4,2,6,78,37,115,88,122,210,true
9352,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,205,11,10,21,0,4,4,65,27,92,100,133,233,true
9347,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,329,25,12,37,3,1,4,57,54,111,83,115,198,true
9348,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,228,10,7,17,3,2,5,53,68,121,98,109,207,true
9351,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,281,13,6,19,2,1,3,67,55,122,83,123,206,true
9350,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,339,9,5,14,4,1,5,54,37,91,114,126,240,true
9346,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,245,10,2,12,1,4,5,70,41,111,102,120,222,true
9353,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,263,8,8,16,0,1,1,61,52,113,82,138,220,true
9354,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,268,17,10,27,4,8,12,67,26,93,86,132,218,true
9341,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,399,5,8,13,2,6,8,61,25,86,103,140,243,true
9356,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,223,9,1,10,2,2,4,66,30,96,89,151,240,true
9338,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,313,9,6,15,3,1,4,47,44,91,102,138,240,true
9357,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,298,19,10,29,4,2,6,58,60,118,103,94,197,true
9355,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,267,6,7,13,0,3,3,61,41,102,97,135,232,true
9360,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,285,7,9,16,6,1,7,62,41,103,111,113,224,true
9361,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,151,3,3,6,0,2,2,49,55,104,125,113,238,true
9358,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,321,7,6,13,5,3,8,80,38,118,83,128,211,true
9363,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,239,7,4,11,3,0,3,64,43,107,99,130,229,true
9359,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,298,8,8,16,2,0,2,58,68,126,106,100,206,true
9368,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,278,3,3,6,1,3,4,60,34,94,108,138,246,true
9362,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,185,10,9,19,0,2,2,69,41,110,97,122,219,true
9366,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,244,12,6,18,3,1,4,60,54,114,111,103,214,true
9370,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,199,2,2,4,0,1,1,84,36,120,95,130,225,true
9372,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,191,6,2,8,1,2,3,60,36,96,116,127,243,true
9371,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,198,6,4,10,1,4,5,65,49,114,98,123,221,true
9364,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,274,12,4,16,4,2,6,75,27,102,98,128,226,true
9373,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,232,7,3,10,2,4,6,61,36,97,96,141,237,true
9365,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,253,7,6,13,2,3,5,62,40,102,91,139,230,true
9369,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,253,14,7,21,0,1,1,62,50,112,80,136,216,true
9367,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,245,19,9,28,2,3,5,74,37,111,84,122,206,true
9374,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,270,9,7,16,2,2,4,65,46,111,84,135,219,true
9378,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,256,4,11,15,2,3,5,68,25,93,94,143,237,true
9376,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,338,12,3,15,2,2,4,65,29,94,110,127,237,true
9375,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,276,8,14,22,1,3,4,76,53,129,99,96,195,true
9379,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,298,14,7,21,1,4,5,61,43,104,81,139,220,true
9377,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,249,13,7,20,2,1,3,75,53,128,80,119,199,true
9381,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,213,7,1,8,3,3,6,57,33,90,96,150,246,true
9387,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,169,6,4,10,2,0,2,71,33,104,85,149,234,true
9382,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,204,11,3,14,1,1,2,71,54,125,95,114,209,true
9380,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,245,9,8,17,0,0,0,68,51,119,104,110,214,true
9383,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,251,9,4,13,2,4,6,65,42,107,105,119,224,true
9390,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,283,15,6,21,3,2,5,54,48,102,94,128,222,true
9385,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,334,12,12,24,10,4,14,56,34,90,90,132,222,true
9384,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,330,13,9,22,3,3,6,76,50,126,88,108,196,true
9386,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,287,11,7,18,2,3,5,71,39,110,99,118,217,true
9393,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,291,15,4,19,2,2,4,62,42,104,90,133,223,true
9388,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,287,7,8,15,1,4,5,69,49,118,94,118,212,true
9389,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,245,10,12,22,2,4,6,68,26,94,92,136,228,true
9396,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,182,4,3,7,1,2,3,72,29,101,93,146,239,true
9391,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,276,18,8,26,3,2,5,68,34,102,106,111,217,true
9392,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,284,11,6,17,2,1,3,76,46,122,83,125,208,true
9399,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,192,9,11,20,4,5,9,54,53,107,85,129,214,true
9395,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,347,12,8,20,2,4,6,64,49,113,101,110,211,true
9397,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,243,18,15,33,3,4,7,65,44,109,90,111,201,true
9394,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,389,13,12,25,7,5,12,64,41,105,93,115,208,true
9398,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,292,12,5,17,1,3,4,75,54,129,78,122,200,true
9401,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,422,16,7,23,5,3,8,59,44,103,102,114,216,true
9404,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,238,11,4,15,3,3,6,63,57,120,80,129,209,true
9402,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,317,13,8,21,3,2,5,60,48,108,100,116,216,true
9408,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,185,11,5,16,1,4,5,53,53,106,98,125,223,true
9406,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,330,16,5,21,2,2,4,77,30,107,69,149,218,true
9407,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,269,16,9,25,4,0,4,59,56,115,86,120,206,true
9400,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,303,8,7,15,1,4,5,56,45,101,106,123,229,true
9414,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,166,5,4,9,0,2,2,43,44,87,111,141,252,true
9403,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,300,13,6,19,2,3,5,62,34,96,115,115,230,true
9405,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,205,11,3,14,1,4,5,74,48,122,88,121,209,true
9409,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,314,24,5,29,0,2,2,74,45,119,86,114,200,true
9415,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,125,3,3,6,1,1,2,48,22,70,127,145,272,true
9411,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,307,13,3,16,1,1,2,69,30,99,88,145,233,true
9410,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,396,11,6,17,1,3,4,61,41,102,99,128,227,true
9413,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,270,10,5,15,4,3,7,71,38,109,87,132,219,true
9412,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,463,19,6,25,2,0,2,57,55,112,89,122,211,true
9417,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,267,11,9,20,1,1,2,78,58,136,81,111,192,true
9416,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,328,10,4,14,3,2,5,66,63,129,101,101,202,true
9419,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,272,11,5,16,0,2,2,70,50,120,76,136,212,true
9422,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,262,6,12,18,1,3,4,63,43,106,87,135,222,true
9427,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,192,6,3,9,2,2,4,57,36,93,112,132,244,true
9423,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,344,13,7,20,4,3,7,60,48,108,94,121,215,true
9426,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,223,21,6,27,3,1,4,62,45,107,81,131,212,true
9424,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,296,5,12,17,0,2,2,49,61,110,97,124,221,true
9425,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,367,9,8,17,4,3,7,62,48,110,91,125,216,true
9428,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,313,16,4,20,2,1,3,59,42,101,93,133,226,true
9418,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,293,14,7,21,1,3,4,71,45,116,103,106,209,true
9432,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,263,20,8,28,3,5,8,49,52,101,102,111,213,true
9420,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,270,11,6,17,1,1,2,63,61,124,91,116,207,true
9430,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,323,15,7,22,0,1,1,70,65,135,99,93,192,true
9429,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,419,10,3,13,3,2,5,66,49,115,92,125,217,true
9433,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,309,15,5,20,1,1,2,69,48,117,88,123,211,true
9431,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,268,20,11,31,2,0,2,59,63,122,87,108,195,true
9434,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,244,11,5,16,2,1,3,78,42,120,82,129,211,true
9421,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,347,11,5,16,1,1,2,59,47,106,114,112,226,true
9436,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,200,15,3,18,1,2,3,74,34,108,89,132,221,true
9435,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,277,16,8,24,2,1,3,76,39,115,97,111,208,true
9437,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,368,8,4,12,1,1,2,61,56,117,107,112,219,true
9441,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,179,7,4,11,0,1,1,56,25,81,101,156,257,true
9439,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,349,18,5,23,3,5,8,59,48,107,79,133,212,true
9443,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,230,15,1,16,2,3,5,69,40,109,82,138,220,true
9442,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,338,12,10,22,1,3,4,50,59,109,107,108,215,true
9444,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,310,16,7,23,0,1,1,86,35,121,78,127,205,true
9451,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,188,13,11,24,2,3,5,60,43,103,100,118,218,true
9445,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,406,7,15,22,1,0,1,68,59,127,92,108,200,true
9438,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,265,17,10,27,5,3,8,63,45,108,103,104,207,true
9450,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,255,14,2,16,2,2,4,70,62,132,87,111,198,true
9448,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,264,9,15,24,5,7,12,64,45,109,98,107,205,true
9449,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,386,9,7,16,1,1,2,62,59,121,81,130,211,true
9447,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,430,9,8,17,0,0,0,79,48,127,88,118,206,true
9452,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,424,9,7,16,3,2,5,58,53,111,88,130,218,true
9453,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,261,7,5,12,3,3,6,63,31,94,127,111,238,true
9455,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,231,8,6,14,2,2,4,74,32,106,97,129,226,true
9454,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,250,12,3,15,2,3,5,67,47,114,88,128,216,true
9458,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,125,3,2,5,0,4,4,46,17,63,111,167,278,true
9440,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,418,19,7,26,3,2,5,64,60,124,88,107,195,true
9446,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,448,15,11,26,1,3,4,68,46,114,81,125,206,true
9456,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,260,15,12,27,2,1,3,60,37,97,86,137,223,true
9460,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,276,12,14,26,2,3,5,55,59,114,98,107,205,true
9464,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,169,8,7,15,1,4,5,69,42,111,88,131,219,true
9462,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,202,3,0,3,0,0,0,46,36,82,130,135,265,true
9457,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,190,13,6,19,1,0,1,58,38,96,93,141,234,true
9463,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,295,16,5,21,4,1,5,75,54,129,88,107,195,true
9459,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,438,11,9,20,1,4,5,66,49,115,84,126,210,true
9461,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,351,9,3,12,2,1,3,72,49,121,88,126,214,true
9466,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,356,11,5,16,4,4,8,65,49,114,116,96,212,true
9465,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,297,15,4,19,3,3,6,66,56,122,99,104,203,true
9471,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,265,16,8,24,2,6,8,64,42,106,100,112,212,true
9467,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,262,14,9,23,0,0,0,64,50,114,79,134,213,true
9470,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,380,13,8,21,7,3,10,59,63,122,95,102,197,true
9474,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,270,11,9,20,2,3,5,58,42,100,103,122,225,true
9469,true,true,350,1,1,2,0.5,0.5,0.5,1.5,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,212,10,6,16,1,7,8,58,31,89,108,129,237,true
