BehaviorSpace results (NetLogo 6.1.1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evacuation_scenario.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"app-T-F,rooms-T-F,shooting-T,peace-350,visib-0,sound-0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2020 13:54:35:674 +0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],app-info?,shooting?,num-peacefuls,visibility-mod,sound-mod,num-violents,shoot-noise,attack-prob,attackers-efectivity,attackers-speed,initial-positions,leaders-percentage,app-percentage,defense-prob,not-alerted-speed,mean-speed,max-speed-deviation,max-iter,app-mode,first-blood,crowd-running,what-is-a-crowd?,[step],not-app-killed,app-killed,app-killed + not-app-killed,not-app-accident,app-accident,not-app-accident + app-accident,not-app-in-secure-room,app-in-secure-room,not-app-in-secure-room + app-in-secure-room,not-app-rescued,app-rescued,not-app-rescued + app-rescued,rooms
1909,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,372,42,29,71,0,2,2,0,0,0,141,136,277,true
1910,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,263,38,32,70,1,4,5,24,21,45,105,125,230,true
1912,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,405,35,41,76,5,0,5,0,0,0,131,138,269,true
1911,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,30,35,65,0,1,1,0,0,0,133,149,282,true
1913,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,434,37,29,66,1,0,1,0,0,0,132,151,283,true
1918,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,427,26,26,52,1,1,2,0,0,0,137,159,296,true
1916,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,35,47,82,1,0,1,0,0,0,143,123,266,true
1914,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,37,21,58,1,2,3,0,0,0,134,154,288,true
1915,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,43,41,84,1,1,2,0,0,0,127,134,261,true
1917,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,381,39,31,70,2,3,5,0,0,0,143,132,275,true
1920,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,371,27,39,66,2,2,4,0,0,0,147,133,280,true
1919,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,36,41,77,1,0,1,0,0,0,144,126,270,true
1921,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,25,14,39,1,0,1,0,0,0,147,158,305,true
1923,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,9,13,22,1,0,1,0,0,0,159,164,323,true
1926,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,27,24,51,0,1,1,0,0,0,149,147,296,true
1922,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,26,27,53,1,2,3,0,0,0,152,140,292,true
1925,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,426,23,25,48,0,1,1,0,0,0,173,128,301,true
1924,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,39,35,74,1,3,4,0,0,0,129,137,266,true
1931,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,433,36,39,75,0,0,0,0,0,0,151,124,275,true
1927,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,428,39,53,92,2,0,2,0,0,0,133,123,256,true
1928,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,482,31,46,77,0,0,0,0,0,0,137,136,273,true
1932,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,38,47,85,1,2,3,0,0,0,118,142,260,true
1929,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,38,33,71,2,1,3,0,0,0,134,141,275,true
1933,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,28,33,61,3,3,6,0,0,0,137,139,276,true
1930,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,37,30,67,0,0,0,0,0,0,144,137,281,true
1935,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,389,31,20,51,0,2,2,0,0,0,151,146,297,true
1940,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,21,26,47,1,0,1,0,0,0,148,153,301,true
1934,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,403,30,27,57,0,0,0,0,0,0,146,147,293,true
1937,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,447,38,34,72,0,0,0,0,0,0,133,145,278,true
1936,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,28,38,66,1,0,1,0,0,0,134,146,280,true
1939,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,48,39,87,2,1,3,0,0,0,132,127,259,true
1944,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,30,28,58,1,1,2,0,0,0,134,155,289,true
1943,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,13,13,26,2,2,4,0,0,0,148,168,316,true
1938,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,28,37,65,1,2,3,0,0,0,146,134,280,true
1941,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,23,29,52,1,1,2,0,0,0,155,139,294,true
1947,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,18,19,37,0,0,0,0,0,0,137,170,307,true
1946,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,398,37,38,75,0,1,1,0,0,0,130,144,274,true
1945,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,34,37,71,0,2,2,0,0,0,134,139,273,true
1942,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,37,37,74,3,1,4,0,0,0,142,127,269,true
1952,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,35,30,65,1,2,3,0,0,0,134,146,280,true
1953,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,18,24,42,0,1,1,0,0,0,150,153,303,true
1951,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,421,38,50,88,0,1,1,0,0,0,115,146,261,true
1949,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,36,37,73,0,2,2,0,0,0,139,132,271,true
1956,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,44,33,77,1,1,2,0,0,0,141,128,269,true
1948,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,38,50,88,0,1,1,0,0,0,138,122,260,true
1960,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,45,50,95,3,1,4,0,0,0,124,119,243,true
1961,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,436,34,26,60,2,2,4,0,0,0,146,140,286,true
1950,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,38,32,70,0,0,0,0,0,0,133,146,279,true
1954,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,434,45,36,81,1,0,1,0,0,0,125,143,268,true
1957,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,428,33,48,81,3,0,3,0,0,0,143,123,266,true
1964,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,38,37,75,1,3,4,0,0,0,138,132,270,true
1955,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,43,34,77,1,0,1,0,0,0,135,135,270,true
1958,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,10,17,27,0,0,0,0,0,0,163,157,320,true
1962,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,33,39,72,0,1,1,0,0,0,142,133,275,true
1959,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,382,33,43,76,0,0,0,0,0,0,151,123,274,true
1966,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,35,42,77,0,2,2,0,0,0,134,136,270,true
1967,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,36,40,76,0,0,0,0,0,0,123,146,269,true
1965,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,368,32,33,65,0,0,0,0,0,0,145,140,285,true
1971,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,42,31,73,1,0,1,0,0,0,142,133,275,true
1970,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,31,38,69,0,2,2,0,0,0,130,148,278,true
1977,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,43,37,80,0,2,2,0,0,0,135,131,266,true
1963,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,27,31,58,0,1,1,0,0,0,146,140,286,true
1976,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,407,35,38,73,1,0,1,0,0,0,141,135,276,true
1978,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,472,26,29,55,1,0,1,0,0,0,147,147,294,true
1979,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,43,37,80,2,0,2,0,0,0,126,141,267,true
1974,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,408,27,27,54,1,2,3,0,0,0,137,156,293,true
1981,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,24,31,55,2,0,2,0,0,0,150,140,290,true
1983,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,39,33,72,2,2,4,0,0,0,132,141,273,true
1984,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,29,30,59,0,1,1,0,0,0,145,143,288,true
1980,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,28,31,59,0,2,2,0,0,0,146,140,286,true
1985,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,39,42,81,0,2,2,0,0,0,137,129,266,true
1987,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,331,42,25,67,0,0,0,0,0,0,158,125,283,true
1969,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,41,27,68,0,0,0,0,0,0,145,135,280,true
1972,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,361,46,27,73,0,0,0,0,0,0,136,141,277,true
1968,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,491,34,44,78,0,1,1,0,0,0,126,145,271,true
1988,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,485,13,25,38,0,1,1,0,0,0,159,152,311,true
1982,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,32,25,57,2,0,2,0,0,0,141,149,290,true
1989,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,33,47,80,4,3,7,0,0,0,122,140,262,true
1992,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,35,41,76,1,1,2,0,0,0,138,133,271,true
1991,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,343,42,43,85,0,1,1,0,0,0,129,135,264,true
1975,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,37,35,72,0,0,0,0,0,0,143,134,277,true
1973,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,32,29,61,0,1,1,0,0,0,142,144,286,true
1986,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,23,24,47,3,6,9,0,0,0,142,147,289,true
1996,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,22,29,51,0,1,1,0,0,0,151,143,294,true
1999,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,31,41,72,1,0,1,0,0,0,133,143,276,true
1990,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,396,47,30,77,0,0,0,0,0,0,146,127,273,true
2000,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,34,41,75,1,1,2,0,0,0,142,130,272,true
1998,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,36,29,65,1,0,1,0,0,0,136,145,281,true
2004,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,311,19,25,44,1,2,3,0,0,0,156,147,303,false
2005,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,307,33,28,61,3,1,4,0,0,0,124,161,285,false
1994,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,38,40,78,1,2,3,0,0,0,143,124,267,true
2001,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,19,16,35,2,2,4,0,0,0,150,160,310,false
1995,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,437,36,38,74,0,1,1,0,0,0,127,148,275,true
2002,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,352,33,20,53,2,0,2,0,0,0,145,150,295,false
2007,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,28,43,71,0,4,4,0,0,0,142,131,273,false
1993,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,429,35,38,73,1,1,2,0,0,0,124,151,275,true
1997,false,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,32,26,58,0,1,1,0,0,0,139,151,290,true
2008,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,38,20,58,1,3,4,0,0,0,137,150,287,false
2003,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,424,44,30,74,6,2,8,0,0,0,124,144,268,false
2006,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,379,20,9,29,0,2,2,0,0,0,153,166,319,false
2010,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,456,35,28,63,1,2,3,0,0,0,151,133,284,false
2009,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,11,22,33,1,0,1,0,0,0,151,164,315,false
2012,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,409,36,25,61,0,1,1,0,0,0,150,138,288,false
2011,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,392,27,15,42,2,1,3,0,0,0,137,168,305,false
2013,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,329,31,32,63,4,2,6,0,0,0,128,153,281,false
2021,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,25,44,69,1,1,2,0,0,0,125,151,276,false
2016,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,382,38,29,67,0,0,0,0,0,0,155,128,283,false
2014,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,305,42,34,76,1,2,3,0,0,0,143,128,271,false
2015,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,405,29,34,63,0,0,0,0,0,0,161,126,287,false
2019,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,452,26,25,51,1,0,1,0,0,0,144,154,298,false
2020,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,42,38,80,1,2,3,0,0,0,112,154,266,false
2017,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,469,33,29,62,3,3,6,0,0,0,139,143,282,false
2022,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,425,31,44,75,0,1,1,0,0,0,127,147,274,false
2018,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,30,25,55,2,4,6,0,0,0,162,126,288,false
2026,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,406,32,30,62,3,0,3,0,0,0,149,136,285,false
2023,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,36,32,68,1,2,3,0,0,0,135,143,278,false
2024,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,422,33,21,54,1,3,4,0,0,0,133,159,292,false
2025,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,29,27,56,0,2,2,0,0,0,135,156,291,false
2027,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,35,38,73,0,2,2,0,0,0,140,134,274,false
2035,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,377,35,33,68,2,1,3,0,0,0,135,144,279,false
2028,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,408,38,38,76,4,1,5,0,0,0,151,118,269,false
2033,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,47,28,75,1,1,2,0,0,0,118,134,252,false
2040,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,441,20,20,40,1,3,4,0,0,0,150,156,306,false
2031,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,387,35,29,64,3,4,7,0,0,0,129,150,279,false
2030,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,34,39,73,0,1,1,0,0,0,141,133,274,false
2029,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,23,28,51,0,3,3,0,0,0,129,165,294,false
2034,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,426,21,17,38,1,0,1,0,0,0,161,150,311,false
2032,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,413,38,28,66,2,2,4,0,0,0,137,143,280,false
2037,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,39,48,87,1,5,6,0,0,0,124,132,256,false
2036,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,476,37,32,69,2,0,2,0,0,0,147,132,279,false
2043,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,30,36,66,0,1,1,0,0,0,138,144,282,false
2039,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,468,29,31,60,1,1,2,0,0,0,129,159,288,false
2038,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,45,40,85,2,2,4,0,0,0,111,145,256,false
2042,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,482,37,23,60,2,2,4,0,0,0,142,144,286,false
2051,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,429,36,38,74,1,3,4,0,0,0,144,128,272,false
2041,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,333,19,30,49,0,2,2,0,0,0,144,155,299,false
2049,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,429,22,18,40,0,6,6,0,0,0,143,161,304,false
2055,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,21,15,36,1,3,4,0,0,0,141,168,309,false
2044,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,341,19,6,25,1,1,2,0,0,0,150,173,323,false
2045,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,485,30,33,63,0,0,0,0,0,0,150,137,287,false
2050,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,420,41,29,70,2,1,3,0,0,0,138,139,277,false
2046,true,true,350,0,0,2,0.5,0.5,0.5,0.8,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,478,37,32,69,1,2,3,0,0,0,131,147,278,false
